ReactivityImage2,ImageCategory,SoundFile,CorrectAns,reac_2_loop.thisRepN,reac_2_loop.thisTrialN,reac_2_loop.thisN,reac_2_loop.thisIndex,slide1_headphones.started,slide1_headphones.stopped,slide1_headphones_resp.keys,slide1_headphones_resp.rt,slide1_headphones_resp.started,slide1_headphones_resp.stopped,reac_info_1.started,reac_info_1.stopped,reac_info_1_resp.keys,reac_info_1_resp.rt,reac_info_1_resp.started,reac_info_1_resp.stopped,reac_info_2.started,reac_info_2.stopped,reac_info_2_resp.keys,reac_info_2_resp.rt,reac_info_2_resp.started,reac_info_2_resp.stopped,reac_info_3.started,reac_info_3.stopped,reac_info_3_resp.keys,reac_info_3_resp.rt,reac_info_3_resp.started,reac_info_3_resp.stopped,blank_5seconds.started,blank_5seconds.stopped,reac_2_image.started,reac_2_image.stopped,reac_2_sound.started,reac_2_sound.stopped,reac_2_keys.keys,reac_2_keys.corr,reac_2_keys.rt,reac_2_keys.started,reac_2_keys.stopped,blank_1second.started,blank_1second.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/1910.jpg,Pleasant,sounds/high 1 second.wav,num_2,0,28,28,25,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0703984130423,None,249.0703984130423,None,num_2,1,1.6721277931228542,249.0703984130423,None,255.0297773914408,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/2590.jpg,Unpleasant,sounds/low 4 second.wav,num_1,0,29,29,36,,,,,,,,,,,,,,,,,,,,,,,,,,,256.06169171928104,None,256.06169171928104,None,num_1,1,4.65764067438522,256.06169171928104,None,262.0198790371405,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/5510.jpg,Neutral,sounds/high 1 second.wav,num_2,0,30,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0415993490633,None,263.0415993490633,None,num_2,1,1.598488820595776,263.0415993490633,None,269.01023998769233,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/7481.jpg,Pleasant,sounds/low 4 second.wav,num_1,0,31,31,22,,,,,,,,,,,,,,,,,,,,,,,,,,,270.04327897145777,None,270.04327897145777,None,num_1,1,4.723496895703647,270.04327897145777,None,276.0173773312272,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/2339.jpg,Pleasant,sounds/high 4 second.wav,num_2,0,32,32,27,,,,,,,,,,,,,,,,,,,,,,,,,,,277.05260312926566,None,277.05260312926566,None,num_2,1,4.6875433614495705,277.05260312926566,None,283.00741858263245,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/9330.jpg,Unpleasant,sounds/high 4 second.wav,num_2,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,284.04021448687763,None,284.04021448687763,None,num_2,1,4.740144086962573,284.04021448687763,None,289.9976987069913,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/7006.jpg,Neutral,sounds/high 1 second.wav,num_2,0,34,34,13,,,,,,,,,,,,,,,,,,,,,,,,,,,291.02888529861684,None,291.02888529861684,None,num_2,1,1.7224275260959985,291.02888529861684,None,296.9880133852985,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/2890.jpg,Neutral,sounds/high 1 second.wav,num_2,0,35,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0173412749318,None,298.0173412749318,None,num_2,1,1.5911630829214118,298.0173412749318,None,303.9952216395459,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/7010.jpg,Neutral,sounds/low 1 second.wav,num_1,0,36,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,305.023801661534,None,305.023801661534,None,num_1,1,1.6076227814492086,305.023801661534,None,310.9857580640655,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/7161.jpg,Neutral,sounds/low 4 second.wav,num_1,0,37,37,18,,,,,,,,,,,,,,,,,,,,,,,,,,,312.01689207359414,None,312.01689207359414,None,num_1,1,4.458191073723356,312.01689207359414,None,317.97554121249505,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/9210.jpg,Neutral,sounds/low 1 second.wav,num_1,0,38,38,16,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0046762009524,None,319.0046762009524,None,num_1,1,1.5411734340823386,319.0046762009524,None,324.9663564723596,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
images/7009.jpg,Neutral,sounds/high 1 second.wav,num_2,0,39,39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,325.99496924548293,None,325.99496924548293,None,num_2,1,1.5574618652099161,325.99496924548293,None,331.9567378548127,None,787,002,2019_May_01_1956,MAER M R1 P2 v1,3.1.0,59.90099081169844,
